,timestamp,date,source,symbol,open,total_volume
253,1604102400000,2020-10-31,coingecko,LOC_ETH,0.0009676870152322236,5.861898745566721
254,1604188800000,2020-11-01,coingecko,LOC_ETH,0.000865807458104586,3.9968083245280965
255,1604275200000,2020-11-02,coingecko,LOC_ETH,0.0007781023325119631,9.400194791860132
256,1604361600000,2020-11-03,coingecko,LOC_ETH,0.000891153284539278,9.013142973779232
257,1604448000000,2020-11-04,coingecko,LOC_ETH,0.0009150006904398249,1.5724607584496084
258,1604534400000,2020-11-05,coingecko,LOC_ETH,0.0009184447508952445,4.728174567094992
259,1604016000000,2020-10-30,coingecko,REN_ETH,0.0006651491179299457,83282.7488925135
260,1604102400000,2020-10-31,coingecko,REN_ETH,0.000700376718896422,127709.81254785994
261,1604188800000,2020-11-01,coingecko,REN_ETH,0.0007396107044980641,94845.30258056524
262,1604275200000,2020-11-02,coingecko,REN_ETH,0.0006747206279191676,81151.37353369346
263,1604361600000,2020-11-03,coingecko,REN_ETH,0.0006561581201772478,86272.28127760203
264,1604448000000,2020-11-04,coingecko,REN_ETH,0.0006625934203199252,91058.90774408924
265,1604534400000,2020-11-05,coingecko,REN_ETH,0.0006196718364184127,74499.86321110201
266,1604016000000,2020-10-30,coingecko,BTU_ETH,0.0009058971640639573,206.1747799599712
267,1604102400000,2020-10-31,coingecko,BTU_ETH,0.0008504925188899355,8.421056401056687
268,1604188800000,2020-11-01,coingecko,BTU_ETH,0.0007922052276213454,46.437646890209066
269,1604275200000,2020-11-02,coingecko,BTU_ETH,0.0007779421215698484,49.470111112905506
270,1604361600000,2020-11-03,coingecko,BTU_ETH,0.000786080232446943,199.21375799269822
271,1604448000000,2020-11-04,coingecko,BTU_ETH,0.0007605931282924843,204.7105905014777
272,1604534400000,2020-11-05,coingecko,BTU_ETH,0.0006400780688759603,176.3704931309901
